"StichtagDatJahr","QuarSort","QuarCd","QuarLang","SteuerTarifSort","SteuerTarifCd","SteuerTarifLang","SteuerEinkommen_p50","SteuerEinkommen_p25","SteuerEinkommen_p75"
2014,101,"101","Höngg",1,"01","Verheiratetentarif",95.2,63.6,143.1
2014,101,"101","Höngg",2,"02","Einelternfamilientarif",51.4,30.4,78.3
2014,102,"102","Wipkingen",0,"00","Grundtarif",45.4,22.3,68.4
2014,102,"102","Wipkingen",1,"01","Verheiratetentarif",77,48.6,121.4
2014,102,"102","Wipkingen",2,"02","Einelternfamilientarif",43.85,24.8,66.5
2014,111,"111","Affoltern",0,"00","Grundtarif",38.6,18.3,58.5
2014,111,"111","Affoltern",1,"01","Verheiratetentarif",70.9,47.3,100
2014,111,"111","Affoltern",2,"02","Einelternfamilientarif",37.6,17.5,55.6
2014,115,"115","Oerlikon",0,"00","Grundtarif",45.4,21.7,70.1
2014,115,"115","Oerlikon",1,"01","Verheiratetentarif",85.1,52.4,131.8
2014,115,"115","Oerlikon",2,"02","Einelternfamilientarif",43.5,21.3,69
2014,119,"119","Seebach",0,"00","Grundtarif",39.4,17.8,60.4
2014,119,"119","Seebach",1,"01","Verheiratetentarif",66.6,42.2,98.5
2014,119,"119","Seebach",2,"02","Einelternfamilientarif",34.2,13.7,55.4
2014,121,"121","Saatlen",0,"00","Grundtarif",32.6,14.8,50.3
2014,121,"121","Saatlen",1,"01","Verheiratetentarif",60.3,37.35,84.4
2014,121,"121","Saatlen",2,"02","Einelternfamilientarif",32.3,15,46
2014,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",34.05,17.5,52.2
2014,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",58.1,35.8,82.2
2014,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",28.65,9.2,44.8
2014,123,"123","Hirzenbach",0,"00","Grundtarif",30,11.6,48.7
2014,123,"123","Hirzenbach",1,"01","Verheiratetentarif",56.6,37.35,79.65
2014,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",25.25,2.1,42
2015,11,"011","Rathaus",0,"00","Grundtarif",49.8,21,87.1
2015,11,"011","Rathaus",1,"01","Verheiratetentarif",123.2,76.8,192.3
2015,11,"011","Rathaus",2,"02","Einelternfamilientarif",52.45,33.8,93.6
2015,12,"012","Hochschulen",0,"00","Grundtarif",34.7,12.1,75.9
2015,12,"012","Hochschulen",1,"01","Verheiratetentarif",169.5,78.3,225.4
2015,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2015,13,"013","Lindenhof",0,"00","Grundtarif",55.4,22.7,100
2015,13,"013","Lindenhof",1,"01","Verheiratetentarif",116.55,64.85,202.1
2015,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2015,14,"014","City",0,"00","Grundtarif",27.4,3.3,73.6
2015,14,"014","City",1,"01","Verheiratetentarif",102.3,48.95,206.2
2015,14,"014","City",2,"02","Einelternfamilientarif",,,
2015,21,"021","Wollishofen",0,"00","Grundtarif",43.8,19.8,68.6
2015,21,"021","Wollishofen",1,"01","Verheiratetentarif",91.5,59.3,144.5
2015,21,"021","Wollishofen",2,"02","Einelternfamilientarif",47.4,29.1,73.6
2015,23,"023","Leimbach",0,"00","Grundtarif",38.7,18,60.1
2015,23,"023","Leimbach",1,"01","Verheiratetentarif",76.35,49.8,110.2
2015,23,"023","Leimbach",2,"02","Einelternfamilientarif",42.1,15.1,60.1
2015,24,"024","Enge",0,"00","Grundtarif",59.3,28.6,100
2015,24,"024","Enge",1,"01","Verheiratetentarif",127.4,73.6,214.8
2015,24,"024","Enge",2,"02","Einelternfamilientarif",66.7,37.6,115.9
2015,31,"031","Alt-Wiedikon",0,"00","Grundtarif",51.7,26.9,78.9
2015,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",90.7,52.8,149.7
2015,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",57.3,29.3,93.7
2015,33,"033","Friesenberg",0,"00","Grundtarif",32.4,12.2,52.9
2015,33,"033","Friesenberg",1,"01","Verheiratetentarif",69.7,46.8,99.1
2015,33,"033","Friesenberg",2,"02","Einelternfamilientarif",41.3,22.1,59.95
2015,34,"034","Sihlfeld",0,"00","Grundtarif",43,21.5,66
2015,34,"034","Sihlfeld",1,"01","Verheiratetentarif",62.8,39.1,95.25
2015,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",37.2,17.6,57.6
2015,41,"041","Werd",0,"00","Grundtarif",46.95,21.2,74.4
2015,41,"041","Werd",1,"01","Verheiratetentarif",70.85,33.45,127.85
2015,41,"041","Werd",2,"02","Einelternfamilientarif",46.5,18.6,82.6
2015,42,"042","Langstrasse",0,"00","Grundtarif",42.6,18,70.1
2015,42,"042","Langstrasse",1,"01","Verheiratetentarif",61.55,35.8,107.65
2015,42,"042","Langstrasse",2,"02","Einelternfamilientarif",40.7,20.2,70.1
2015,44,"044","Hard",0,"00","Grundtarif",34.1,16.4,55.5
2015,44,"044","Hard",1,"01","Verheiratetentarif",52,33,75
2015,44,"044","Hard",2,"02","Einelternfamilientarif",30.5,13.8,46.9
2015,51,"051","Gewerbeschule",0,"00","Grundtarif",42.8,19.9,68.4
2015,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",65.6,41.5,102.5
2015,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",48,30.6,70.3
2015,52,"052","Escher Wyss",0,"00","Grundtarif",64.6,36.4,97.3
2015,52,"052","Escher Wyss",1,"01","Verheiratetentarif",119.9,78.7,189.3
2015,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",65.9,35,104.7
2015,61,"061","Unterstrass",0,"00","Grundtarif",46.2,22.1,72.7
2015,61,"061","Unterstrass",1,"01","Verheiratetentarif",88.6,56.6,136.5
2015,61,"061","Unterstrass",2,"02","Einelternfamilientarif",50.6,32.5,77.5
2015,63,"063","Oberstrass",0,"00","Grundtarif",50.08,21.8,83.7
2015,63,"063","Oberstrass",1,"01","Verheiratetentarif",139.3,86.8,222.9
2015,63,"063","Oberstrass",2,"02","Einelternfamilientarif",71.9,44.3,112.4
2015,71,"071","Fluntern",0,"00","Grundtarif",56.4,17.4,99.6
2015,71,"071","Fluntern",1,"01","Verheiratetentarif",168.9,100.7,283.2
2015,71,"071","Fluntern",2,"02","Einelternfamilientarif",89,44.9,153.5
2015,72,"072","Hottingen",0,"00","Grundtarif",53.7,22.3,90.2
2015,72,"072","Hottingen",1,"01","Verheiratetentarif",143.1,89.5,242.5
2015,72,"072","Hottingen",2,"02","Einelternfamilientarif",80.3,51.2,126.8
2015,73,"073","Hirslanden",0,"00","Grundtarif",50.15,20.9,82
2015,73,"073","Hirslanden",1,"01","Verheiratetentarif",118.95,71.55,203.1
2015,73,"073","Hirslanden",2,"02","Einelternfamilientarif",60.75,37.2,99.4
2015,74,"074","Witikon",0,"00","Grundtarif",44.3,19.95,70.65
2015,74,"074","Witikon",1,"01","Verheiratetentarif",107.35,70.3,167.1
2015,74,"074","Witikon",2,"02","Einelternfamilientarif",57.65,32.5,87.3
2015,81,"081","Seefeld",0,"00","Grundtarif",62.3,30.2,104.8
2015,81,"081","Seefeld",1,"01","Verheiratetentarif",140.3,80,240.4
2015,81,"081","Seefeld",2,"02","Einelternfamilientarif",71.4,44.8,120.5
2015,82,"082","Mühlebach",0,"00","Grundtarif",56.1,24.1,94
2015,82,"082","Mühlebach",1,"01","Verheiratetentarif",127.95,81.25,210.95
2015,82,"082","Mühlebach",2,"02","Einelternfamilientarif",58.1,35.65,89.8
2015,83,"083","Weinegg",0,"00","Grundtarif",45.95,15.9,75.005
2015,83,"083","Weinegg",1,"01","Verheiratetentarif",114.7,71.6,187.2
2015,83,"083","Weinegg",2,"02","Einelternfamilientarif",57.2,35,109.1
2015,91,"091","Albisrieden",0,"00","Grundtarif",42.1,21.5,63.4
2015,91,"091","Albisrieden",1,"01","Verheiratetentarif",77.9,53,111.9
2015,91,"091","Albisrieden",2,"02","Einelternfamilientarif",45.2,28.1,72.9
2015,92,"092","Altstetten",0,"00","Grundtarif",41,20,61.2
2015,92,"092","Altstetten",1,"01","Verheiratetentarif",66.6,43.05,96
2015,92,"092","Altstetten",2,"02","Einelternfamilientarif",35,17.5,56.1
2015,101,"101","Höngg",0,"00","Grundtarif",47.9,23.3,72.25
2015,101,"101","Höngg",1,"01","Verheiratetentarif",95.5,63.9,143.3
2015,101,"101","Höngg",2,"02","Einelternfamilientarif",54.2,30.1,81.5
2015,102,"102","Wipkingen",0,"00","Grundtarif",45.7,22.6,68.8
2015,102,"102","Wipkingen",1,"01","Verheiratetentarif",79.5,51.65,124.55
2015,102,"102","Wipkingen",2,"02","Einelternfamilientarif",49.85,30,74.1
2015,111,"111","Affoltern",0,"00","Grundtarif",38.4,18,58.5
2015,111,"111","Affoltern",1,"01","Verheiratetentarif",71.8,47.4,100.9
2015,111,"111","Affoltern",2,"02","Einelternfamilientarif",35.95,17.2,55.7
2015,115,"115","Oerlikon",0,"00","Grundtarif",45,20.6,70.1
2015,115,"115","Oerlikon",1,"01","Verheiratetentarif",87.05,53.9,136.4
2015,115,"115","Oerlikon",2,"02","Einelternfamilientarif",48.3,22.4,81.6
2015,119,"119","Seebach",0,"00","Grundtarif",38.9,18,60.1
2015,119,"119","Seebach",1,"01","Verheiratetentarif",68.3,43.3,101.9
2015,119,"119","Seebach",2,"02","Einelternfamilientarif",35.15,15.7,57.2
2015,121,"121","Saatlen",0,"00","Grundtarif",32.4,13.5,51.75
2015,121,"121","Saatlen",1,"01","Verheiratetentarif",60.65,36.3,87.4
2015,121,"121","Saatlen",2,"02","Einelternfamilientarif",34.9,17.8,50.4
2015,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",34.45,17.3,52.7
2015,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",58.3,36.2,83.4
2015,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",28.4,10,45.3
2015,123,"123","Hirzenbach",0,"00","Grundtarif",30.8,12.6,48.6
2015,123,"123","Hirzenbach",1,"01","Verheiratetentarif",58.1,37.8,80.8
2015,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",24.65,0,44.05
2016,11,"011","Rathaus",0,"00","Grundtarif",49.1,20.3,85.8
2016,11,"011","Rathaus",1,"01","Verheiratetentarif",126.4,77.8,197.3
2016,11,"011","Rathaus",2,"02","Einelternfamilientarif",60.2,30.4,98.4
2016,12,"012","Hochschulen",0,"00","Grundtarif",33.45,12.1,74.1
2016,12,"012","Hochschulen",1,"01","Verheiratetentarif",172.05,85.6,245.8
2016,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2016,13,"013","Lindenhof",0,"00","Grundtarif",53.9,20.2,100.4
2016,13,"013","Lindenhof",1,"01","Verheiratetentarif",108.9,60.1,186.8
2016,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2016,14,"014","City",0,"00","Grundtarif",26.1,1,70.3
2016,14,"014","City",1,"01","Verheiratetentarif",103.3,52.1,194.9
2016,14,"014","City",2,"02","Einelternfamilientarif",,,
2016,21,"021","Wollishofen",0,"00","Grundtarif",43.1,19,68.6
2016,21,"021","Wollishofen",1,"01","Verheiratetentarif",92.2,60.5,150.15
2016,21,"021","Wollishofen",2,"02","Einelternfamilientarif",49.72,28.3,76.95
2016,23,"023","Leimbach",0,"00","Grundtarif",36.75,16.3,59.1
2016,23,"023","Leimbach",1,"01","Verheiratetentarif",77.9,52.6,113.7
2016,23,"023","Leimbach",2,"02","Einelternfamilientarif",40.4,18.6,58.3
2016,24,"024","Enge",0,"00","Grundtarif",59.8,28.6,101.45
2016,24,"024","Enge",1,"01","Verheiratetentarif",131.05,76.55,223.6
2016,24,"024","Enge",2,"02","Einelternfamilientarif",65.6,36.45,109.85
2016,31,"031","Alt-Wiedikon",0,"00","Grundtarif",52,26.6,80.3
2016,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",92.6,54.1,150.9
2016,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",58.55,34.35,92.45
2016,33,"033","Friesenberg",0,"00","Grundtarif",32.2,12.3,53.25
2016,33,"033","Friesenberg",1,"01","Verheiratetentarif",70.4,45.45,101.2
2016,33,"033","Friesenberg",2,"02","Einelternfamilientarif",40.2,24.4,59.5
2016,34,"034","Sihlfeld",0,"00","Grundtarif",43.1,20.9,66.9
2016,34,"034","Sihlfeld",1,"01","Verheiratetentarif",65,40.1,100.3
2016,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",39.6,22.2,60.2
2016,41,"041","Werd",0,"00","Grundtarif",46.95,22.3,77.6
2016,41,"041","Werd",1,"01","Verheiratetentarif",73,36.2,136.8
2016,41,"041","Werd",2,"02","Einelternfamilientarif",51.1,25.55,87.8
2016,42,"042","Langstrasse",0,"00","Grundtarif",44.5,19.6,71.5
2016,42,"042","Langstrasse",1,"01","Verheiratetentarif",67.25,39.7,115.1
2016,42,"042","Langstrasse",2,"02","Einelternfamilientarif",47.2,22.7,82.5
2016,44,"044","Hard",0,"00","Grundtarif",34.3,16.4,55.8
2016,44,"044","Hard",1,"01","Verheiratetentarif",53.2,33.1,76.6
2016,44,"044","Hard",2,"02","Einelternfamilientarif",30.8,13.8,50.4
2016,51,"051","Gewerbeschule",0,"00","Grundtarif",43,19.5,68.9
2016,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",68.85,41.55,107.75
2016,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",48.2,29.2,70.1
2016,52,"052","Escher Wyss",0,"00","Grundtarif",65.95,39.1,100.9
2016,52,"052","Escher Wyss",1,"01","Verheiratetentarif",129.15,83.45,199.3
2016,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",71.5,40,108.3
2016,61,"061","Unterstrass",0,"00","Grundtarif",46.7,21.65,73.85
2016,61,"061","Unterstrass",1,"01","Verheiratetentarif",90.3,58,140.6
2016,61,"061","Unterstrass",2,"02","Einelternfamilientarif",52.5,32.2,80.4
2016,63,"063","Oberstrass",0,"00","Grundtarif",50.45,20.65,86.15
2016,63,"063","Oberstrass",1,"01","Verheiratetentarif",137.1,85.1,219.2
2016,63,"063","Oberstrass",2,"02","Einelternfamilientarif",71.1,40.7,120.4
2016,71,"071","Fluntern",0,"00","Grundtarif",56.3,18,97.3
2016,71,"071","Fluntern",1,"01","Verheiratetentarif",170.25,108,292.85
2016,71,"071","Fluntern",2,"02","Einelternfamilientarif",89.6,48.9,148.6
2016,72,"072","Hottingen",0,"00","Grundtarif",54.9,22.1,91.8
2016,72,"072","Hottingen",1,"01","Verheiratetentarif",145.6,91.15,236.4
2016,72,"072","Hottingen",2,"02","Einelternfamilientarif",83.5,52,131.2
2016,73,"073","Hirslanden",0,"00","Grundtarif",49.85,21.15,82.55
2016,73,"073","Hirslanden",1,"01","Verheiratetentarif",118.9,74,206.5
2016,73,"073","Hirslanden",2,"02","Einelternfamilientarif",65,40.5,107
2016,74,"074","Witikon",0,"00","Grundtarif",45.2,20,70.85
2016,74,"074","Witikon",1,"01","Verheiratetentarif",106.7,70,164.8
2016,74,"074","Witikon",2,"02","Einelternfamilientarif",60.7,38.8,92.1
2016,81,"081","Seefeld",0,"00","Grundtarif",63.75,30,105.55
2016,81,"081","Seefeld",1,"01","Verheiratetentarif",141.8,83.3,233.95
2016,81,"081","Seefeld",2,"02","Einelternfamilientarif",79.1,43.9,126.7
2016,82,"082","Mühlebach",0,"00","Grundtarif",55.7,25,95.7
2016,82,"082","Mühlebach",1,"01","Verheiratetentarif",132.3,82.3,216
2016,82,"082","Mühlebach",2,"02","Einelternfamilientarif",59.45,35.15,99.95
2016,83,"083","Weinegg",0,"00","Grundtarif",46.25,17.3,75.2
2016,83,"083","Weinegg",1,"01","Verheiratetentarif",115,72.4,197.5
2016,83,"083","Weinegg",2,"02","Einelternfamilientarif",57.4,40.1,109.5
2016,91,"091","Albisrieden",0,"00","Grundtarif",43.75,22.35,65.3
2016,91,"091","Albisrieden",1,"01","Verheiratetentarif",80.45,53.55,115.3
2016,91,"091","Albisrieden",2,"02","Einelternfamilientarif",48.8,28.9,73.65
2016,92,"092","Altstetten",0,"00","Grundtarif",40.8,20,61.4
2016,92,"092","Altstetten",1,"01","Verheiratetentarif",67.2,44,96.7
2016,92,"092","Altstetten",2,"02","Einelternfamilientarif",37.85,19.15,59.4
2016,101,"101","Höngg",0,"00","Grundtarif",48,22.9,72.6
2016,101,"101","Höngg",1,"01","Verheiratetentarif",95.4,64.1,141.6
2016,101,"101","Höngg",2,"02","Einelternfamilientarif",57.5,33.1,88.6
2016,102,"102","Wipkingen",0,"00","Grundtarif",46.1,22.4,69.8
2016,102,"102","Wipkingen",1,"01","Verheiratetentarif",82,52,128.3
2016,102,"102","Wipkingen",2,"02","Einelternfamilientarif",51.7,29.9,73.7
2016,111,"111","Affoltern",0,"00","Grundtarif",37.8,17.3,58.8
2016,111,"111","Affoltern",1,"01","Verheiratetentarif",72.1,46.5,100.75
2016,111,"111","Affoltern",2,"02","Einelternfamilientarif",39.15,20,60.35
2016,115,"115","Oerlikon",0,"00","Grundtarif",46,21.1,71
2016,115,"115","Oerlikon",1,"01","Verheiratetentarif",89,54.4,136.3
2016,115,"115","Oerlikon",2,"02","Einelternfamilientarif",52.3,25.8,80.65
2016,119,"119","Seebach",0,"00","Grundtarif",39,18,60.7
2016,119,"119","Seebach",1,"01","Verheiratetentarif",70.5,43.3,103.1
2016,119,"119","Seebach",2,"02","Einelternfamilientarif",36.3,16.8,56.6
2016,121,"121","Saatlen",0,"00","Grundtarif",32.6,14.1,52.1
2016,121,"121","Saatlen",1,"01","Verheiratetentarif",61.65,37.8,89.05
2016,121,"121","Saatlen",2,"02","Einelternfamilientarif",35.3,15.7,51.7
2016,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",34.1,17.15,52.3
2016,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",58.7,36.4,84.8
2016,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",30,12.7,49.4
2016,123,"123","Hirzenbach",0,"00","Grundtarif",30.2,11.7,49.3
2016,123,"123","Hirzenbach",1,"01","Verheiratetentarif",58.5,38,83
2016,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",28.5,4.6,48.5
2017,11,"011","Rathaus",0,"00","Grundtarif",48.8,20.1,84.2
2017,11,"011","Rathaus",1,"01","Verheiratetentarif",132.1,82.4,217.4
2017,11,"011","Rathaus",2,"02","Einelternfamilientarif",62.2,39.1,105.4
2017,12,"012","Hochschulen",0,"00","Grundtarif",38.55,12.05,77.4
2017,12,"012","Hochschulen",1,"01","Verheiratetentarif",148.45,71.55,229.7
2017,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2017,13,"013","Lindenhof",0,"00","Grundtarif",50.75,17.8,95.8
2017,13,"013","Lindenhof",1,"01","Verheiratetentarif",99.6,57.6,189.1
2017,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2017,14,"014","City",0,"00","Grundtarif",31,3.6,73.7
2017,14,"014","City",1,"01","Verheiratetentarif",107,55.2,208.1
2017,14,"014","City",2,"02","Einelternfamilientarif",,,
2017,21,"021","Wollishofen",0,"00","Grundtarif",43.1,19.1,69
2017,21,"021","Wollishofen",1,"01","Verheiratetentarif",94.3,60.3,150.8
2017,21,"021","Wollishofen",2,"02","Einelternfamilientarif",48.35,28.7,77.3
2017,23,"023","Leimbach",0,"00","Grundtarif",35.6,15.5,58.3
2017,23,"023","Leimbach",1,"01","Verheiratetentarif",78.2,48.6,114.1
2017,23,"023","Leimbach",2,"02","Einelternfamilientarif",42.1,18.1,65.2
2017,24,"024","Enge",0,"00","Grundtarif",59.6,28.4,101.3
2017,24,"024","Enge",1,"01","Verheiratetentarif",138.1,81.3,226.7
2017,24,"024","Enge",2,"02","Einelternfamilientarif",68.1,34.6,120.7
2017,31,"031","Alt-Wiedikon",0,"00","Grundtarif",51.3,26.1,79.5
2017,31,"031","Alt-Wiedikon",1,"01","Verheiratetentarif",95.15,54.8,154.5
2017,31,"031","Alt-Wiedikon",2,"02","Einelternfamilientarif",57.65,33.2,95.35
2017,33,"033","Friesenberg",0,"00","Grundtarif",32.2,10.7,53
2017,33,"033","Friesenberg",1,"01","Verheiratetentarif",71.1,47.1,103.8
2017,33,"033","Friesenberg",2,"02","Einelternfamilientarif",41.4,26.7,62
2017,34,"034","Sihlfeld",0,"00","Grundtarif",44.5,20.5,67.8
2017,34,"034","Sihlfeld",1,"01","Verheiratetentarif",67.95,40.9,105.5
2017,34,"034","Sihlfeld",2,"02","Einelternfamilientarif",39.3,22.05,59.75
2017,41,"041","Werd",0,"00","Grundtarif",48.3,23,76.8
2017,41,"041","Werd",1,"01","Verheiratetentarif",76.9,37.1,141.4
2017,41,"041","Werd",2,"02","Einelternfamilientarif",50.7,31.5,83.7
2017,42,"042","Langstrasse",0,"00","Grundtarif",44.4,18.9,71.8
2017,42,"042","Langstrasse",1,"01","Verheiratetentarif",72.2,43,125.7
2017,42,"042","Langstrasse",2,"02","Einelternfamilientarif",49.25,25.3,80.8
2017,44,"044","Hard",0,"00","Grundtarif",35.3,15.9,56.4
2017,44,"044","Hard",1,"01","Verheiratetentarif",54,33.85,79.2
2017,44,"044","Hard",2,"02","Einelternfamilientarif",31.4,15,49.3
2017,51,"051","Gewerbeschule",0,"00","Grundtarif",41.8,19,69.4
2017,51,"051","Gewerbeschule",1,"01","Verheiratetentarif",68.5,42.6,106.7
2017,51,"051","Gewerbeschule",2,"02","Einelternfamilientarif",45.1,25,68.4
2017,52,"052","Escher Wyss",0,"00","Grundtarif",66.5,38.9,101.6
2017,52,"052","Escher Wyss",1,"01","Verheiratetentarif",143.45,93.1,212.15
2017,52,"052","Escher Wyss",2,"02","Einelternfamilientarif",69.25,38.45,113.4
2017,61,"061","Unterstrass",0,"00","Grundtarif",46.4,21,73.8
2017,61,"061","Unterstrass",1,"01","Verheiratetentarif",91.25,59.2,142.4
2017,61,"061","Unterstrass",2,"02","Einelternfamilientarif",52.4,33.1,77
2017,63,"063","Oberstrass",0,"00","Grundtarif",49.6,19.5,84
2017,63,"063","Oberstrass",1,"01","Verheiratetentarif",142.35,84.95,222.35
2017,63,"063","Oberstrass",2,"02","Einelternfamilientarif",69.2,44.6,115.7
2017,71,"071","Fluntern",0,"00","Grundtarif",56.2,17.7,100.1
2017,71,"071","Fluntern",1,"01","Verheiratetentarif",172.9,106.5,287.35
2017,71,"071","Fluntern",2,"02","Einelternfamilientarif",98.3,55.2,151.9
2017,72,"072","Hottingen",0,"00","Grundtarif",55.5,22.1,92.3
2017,72,"072","Hottingen",1,"01","Verheiratetentarif",150.2,92.7,242.6
2017,72,"072","Hottingen",2,"02","Einelternfamilientarif",83.4,52.3,133.6
2017,73,"073","Hirslanden",0,"00","Grundtarif",48.8,20,82.5
2017,73,"073","Hirslanden",1,"01","Verheiratetentarif",122.4,78.8,208.7
2017,73,"073","Hirslanden",2,"02","Einelternfamilientarif",60.75,38.3,96.6
2017,74,"074","Witikon",0,"00","Grundtarif",45.1,20,72.55
2017,74,"074","Witikon",1,"01","Verheiratetentarif",109.1,70,169.7
2017,74,"074","Witikon",2,"02","Einelternfamilientarif",59.4,38.5,86.9
2017,81,"081","Seefeld",0,"00","Grundtarif",63.8,30.9,103.8
2017,81,"081","Seefeld",1,"01","Verheiratetentarif",146.75,87.6,247.2
2017,81,"081","Seefeld",2,"02","Einelternfamilientarif",75,46.9,128.3
2017,82,"082","Mühlebach",0,"00","Grundtarif",56.3,24.45,97
2017,82,"082","Mühlebach",1,"01","Verheiratetentarif",133.7,85.45,220.4
2017,82,"082","Mühlebach",2,"02","Einelternfamilientarif",59.9,34.9,102.7
2017,83,"083","Weinegg",0,"00","Grundtarif",47.1,15.9,77.1
2017,83,"083","Weinegg",1,"01","Verheiratetentarif",117.15,74.15,202.9
2017,83,"083","Weinegg",2,"02","Einelternfamilientarif",64.2,38,114.6
2017,91,"091","Albisrieden",0,"00","Grundtarif",44.3,22.1,65.9
2017,91,"091","Albisrieden",1,"01","Verheiratetentarif",80.9,53.2,117.1
2017,91,"091","Albisrieden",2,"02","Einelternfamilientarif",51.75,29.5,75.9
2017,92,"092","Altstetten",0,"00","Grundtarif",41.6,19.7,62.8
2017,92,"092","Altstetten",1,"01","Verheiratetentarif",68.2,44.1,99
2017,92,"092","Altstetten",2,"02","Einelternfamilientarif",38.35,19.8,60.1
2017,101,"101","Höngg",0,"00","Grundtarif",47.4,22.3,72.5
2017,101,"101","Höngg",1,"01","Verheiratetentarif",96.2,64.9,145.1
2017,101,"101","Höngg",2,"02","Einelternfamilientarif",54.6,35,86.4
2017,102,"102","Wipkingen",0,"00","Grundtarif",46.1,22.3,69.6
2017,102,"102","Wipkingen",1,"01","Verheiratetentarif",87.15,55.55,132.4
2017,102,"102","Wipkingen",2,"02","Einelternfamilientarif",53.5,31.9,77.2
2017,111,"111","Affoltern",0,"00","Grundtarif",38.8,18,58.7
2017,111,"111","Affoltern",1,"01","Verheiratetentarif",71.7,46.8,100.1
2017,111,"111","Affoltern",2,"02","Einelternfamilientarif",39.8,20,61.3
2017,115,"115","Oerlikon",0,"00","Grundtarif",46.1,20.7,70.6
2017,115,"115","Oerlikon",1,"01","Verheiratetentarif",91.05,55.7,138.4
2017,115,"115","Oerlikon",2,"02","Einelternfamilientarif",50.9,26.4,83.4
2017,119,"119","Seebach",0,"00","Grundtarif",39.2,17.8,61.3
2017,119,"119","Seebach",1,"01","Verheiratetentarif",71.35,44.7,106.15
2017,119,"119","Seebach",2,"02","Einelternfamilientarif",36.8,14.8,56.4
2017,121,"121","Saatlen",0,"00","Grundtarif",32.7,13.3,52.5
2017,121,"121","Saatlen",1,"01","Verheiratetentarif",62.2,38.4,89.4
2017,121,"121","Saatlen",2,"02","Einelternfamilientarif",37.9,19.5,54.5
2017,122,"122","Schwamendingen-Mitte",0,"00","Grundtarif",35,17.5,52.6
2017,122,"122","Schwamendingen-Mitte",1,"01","Verheiratetentarif",59.4,36.6,87
2017,122,"122","Schwamendingen-Mitte",2,"02","Einelternfamilientarif",27.15,5.2,45.6
2017,123,"123","Hirzenbach",0,"00","Grundtarif",31.3,11.5,51.1
2017,123,"123","Hirzenbach",1,"01","Verheiratetentarif",61.4,39.4,85.25
2017,123,"123","Hirzenbach",2,"02","Einelternfamilientarif",29.3,11.8,49
2018,11,"011","Rathaus",0,"00","Grundtarif",47.9,19.6,85.8
2018,11,"011","Rathaus",1,"01","Verheiratetentarif",125.1,73.4,215
2018,11,"011","Rathaus",2,"02","Einelternfamilientarif",57.5,35.2,97.9
2018,12,"012","Hochschulen",0,"00","Grundtarif",35.05,11.5,71.9
2018,12,"012","Hochschulen",1,"01","Verheiratetentarif",143.9,68,277.9
2018,12,"012","Hochschulen",2,"02","Einelternfamilientarif",,,
2018,13,"013","Lindenhof",0,"00","Grundtarif",53.15,23.5,92.15
2018,13,"013","Lindenhof",1,"01","Verheiratetentarif",119.9,67.5,213
2018,13,"013","Lindenhof",2,"02","Einelternfamilientarif",,,
2018,14,"014","City",0,"00","Grundtarif",27.5,0.3,75.7
2018,14,"014","City",1,"01","Verheiratetentarif",103.9,49.1,223.5
2018,14,"014","City",2,"02","Einelternfamilientarif",,,
2018,21,"021","Wollishofen",0,"00","Grundtarif",43.9,20,70.4
2018,21,"021","Wollishofen",1,"01","Verheiratetentarif",94.4,61.8,155.5
2018,21,"021","Wollishofen",2,"02","Einelternfamilientarif",51.1,28.6,81.6
2018,23,"023","Leimbach",0,"00","Grundtarif",35.9,15,59.3
2018,23,"023","Leimbach",1,"01","Verheiratetentarif",80.9,51.4,119.5
2018,23,"023","Leimbach",2,"02","Einelternfamilientarif",42.7,17.2,64
